Ex1 (OOP) Simulator log: stage Ex1_Buildings/B5.json,  output.csv
0.0,OOP_Ex1_Elevator_Simulator
0.0,Simulated Building, Building [-10,100]
0) ex1.Elevator_A, Elev_, id,0,  speed, 9.0, open: 1.1111111111111112,  start: 1.6666666666666667, close: 1.1111111111111112,  stop: 1.6666666666666667
1) ex1.Elevator_A, Elev_, id,1,  speed, 7.0, open: 1.4285714285714286,  start: 2.142857142857143, close: 1.4285714285714286,  stop: 2.142857142857143
2) ex1.Elevator_A, Elev_, id,2,  speed, 5.0, open: 2.0,  start: 3.0, close: 2.0,  stop: 3.0
3) ex1.Elevator_A, Elev_, id,3,  speed, 5.0, open: 2.0,  start: 3.0, close: 2.0,  stop: 3.0
4) ex1.Elevator_A, Elev_, id,4,  speed, 3.0, open: 2.0,  start: 3.0, close: 2.0,  stop: 3.0
5) ex1.Elevator_A, Elev_, id,5,  speed, 3.0, open: 2.0,  start: 3.0, close: 2.0,  stop: 3.0
6) ex1.Elevator_A, Elev_, id,6,  speed, 1.5, open: 2.0,  start: 3.0, close: 2.0,  stop: 3.0
7) ex1.Elevator_A, Elev_, id,7,  speed, 9.0, open: 1.1111111111111112,  start: 1.6666666666666667, close: 1.1111111111111112,  stop: 1.6666666666666667
8) ex1.Elevator_A, Elev_, id,8,  speed, 9.0, open: 1.1111111111111112,  start: 1.6666666666666667, close: 1.1111111111111112,  stop: 1.6666666666666667
9) ex1.Elevator_A, Elev_, id,9,  speed, 2.0, open: 2.0,  start: 3.0, close: 2.0,  stop: 3.0

0.0,Simulated Period starTime,0.0,  endTime,3719.437366,  dt,1.0
0.0,Simulated  calls,Elevator log, size: 1000
0.0,**** Simulation starts!! ****
5.0,Elevator call,4.181791417,-7,-4,1,0, got allocated to elevator, 0
5.0, elevID,0,  pos,0,  cmd, goto,-7
10.0,Elevator call,9.088234751,-8,24,1,2, got allocated to elevator, 2
10.0, elevID,2,  pos,0,  cmd, goto,-8
12.0,Elev,0,  arrived at src, -7, Elevator call,4.181791417,-7,-4,2,0
12.0, elevID,0,  pos,-7,  cmd, goto,-4
18.0,Elev,0,  arrived at dest, -4, this call is done!, Elevator call,4.181791417,-7,-4,3,0, Done, dt, 13.818208583
22.0,Elev,2,  arrived at src, -8, Elevator call,9.088234751,-8,24,2,2
22.0, elevID,2,  pos,-8,  cmd, goto,24
24.0,Elevator call,23.23592412,-5,-3,1,0, got allocated to elevator, 0
24.0, elevID,0,  pos,-4,  cmd, goto,-5
26.0,Elevator call,25.40148987,-4,86,1,8, got allocated to elevator, 8
26.0, elevID,8,  pos,0,  cmd, goto,-4
27.0,Elevator call,26.51034155,-3,-4,1,0, got allocated to elevator, 0
30.0,Elev,0,  arrived at src, -5, Elevator call,23.23592412,-5,-3,2,0
30.0, elevID,0,  pos,-5,  cmd, goto,-3
32.0,Elev,8,  arrived at src, -4, Elevator call,25.40148987,-4,86,2,8
32.0, elevID,8,  pos,-4,  cmd, goto,86
36.0,Elev,0,  arrived at dest, -3, this call is done!, Elevator call,23.23592412,-5,-3,3,0, Done, dt, 12.76407588
36.0,Elev,0,  arrived at src, -3, Elevator call,26.51034155,-3,-4,2,0
36.0, elevID,0,  pos,-3,  cmd, goto,-4
39.0,Elev,2,  arrived at dest, 24, this call is done!, Elevator call,9.088234751,-8,24,3,2, Done, dt, 29.911765249
42.0,Elev,0,  arrived at dest, -4, this call is done!, Elevator call,26.51034155,-3,-4,3,0, Done, dt, 15.48965845
48.0,Elevator call,47.13611508,-4,93,1,8, got allocated to elevator, 8
48.0,Elev,8,  arrived at dest, 86, this call is done!, Elevator call,25.40148987,-4,86,3,8, Done, dt, 22.59851013
48.0, elevID,8,  pos,86,  cmd, goto,-4
49.0,Elevator call,48.17946318,-7,5,1,1, got allocated to elevator, 1
49.0, elevID,1,  pos,0,  cmd, goto,-7
58.0,Elev,1,  arrived at src, -7, Elevator call,48.17946318,-7,5,2,1
58.0, elevID,1,  pos,-7,  cmd, goto,5
60.0,Elevator call,59.41774734,-6,16,1,2, got allocated to elevator, 2
60.0,Elevator call,59.88328914,-1,95,1,8, got allocated to elevator, 8
60.0, elevID,2,  pos,24,  cmd, goto,-6
, elevID,8,  pos,3,  cmd, stop,-1
62.0,Elevator call,61.94089619,-3,60,1,5, got allocated to elevator, 5
62.0, elevID,5,  pos,0,  cmd, goto,-3
64.0,Elev,8,  arrived at src, -1, Elevator call,59.88328914,-1,95,2,8
64.0, elevID,8,  pos,-1,  cmd, goto,-4
66.0,Elevator call,65.68076514,-2,61,1,5, got allocated to elevator, 5
, elevID,5,  pos,0,  cmd, stop,-2
67.0,Elev,1,  arrived at dest, 5, this call is done!, Elevator call,48.17946318,-7,5,3,1, Done, dt, 18.82053682
70.0,Elev,8,  arrived at src, -4, Elevator call,47.13611508,-4,93,2,8
70.0, elevID,8,  pos,-4,  cmd, goto,93
73.0,Elev,5,  arrived at src, -2, Elevator call,65.68076514,-2,61,2,5
73.0, elevID,5,  pos,-2,  cmd, goto,-3
76.0,Elevator call,75.72747458,-3,78,1,7, got allocated to elevator, 7
76.0,Elev,2,  arrived at src, -6, Elevator call,59.41774734,-6,16,2,2
76.0, elevID,2,  pos,-6,  cmd, goto,16
76.0, elevID,7,  pos,0,  cmd, goto,-3
81.0,Elevator call,80.54056995,-1,-2,1,0, got allocated to elevator, 0
81.0, elevID,0,  pos,-4,  cmd, goto,-1
82.0,Elevator call,81.8361088,-4,71,1,6, got allocated to elevator, 6
82.0, elevID,6,  pos,0,  cmd, goto,-4
82.0,Elev,7,  arrived at src, -3, Elevator call,75.72747458,-3,78,2,7
82.0, elevID,7,  pos,-3,  cmd, goto,78
83.0,Elevator call,82.22215324,-4,84,1,8, got allocated to elevator, 8
83.0,Elevator call,82.93671013,-4,46,1,4, got allocated to elevator, 4
83.0, elevID,4,  pos,0,  cmd, goto,-4
84.0,Elev,5,  arrived at src, -3, Elevator call,61.94089619,-3,60,2,5
84.0, elevID,5,  pos,-3,  cmd, goto,60
87.0,Elev,0,  arrived at src, -1, Elevator call,80.54056995,-1,-2,2,0
87.0, elevID,0,  pos,-1,  cmd, goto,-2
87.0,Elev,8,  arrived at dest, 93, this call is done!, Elevator call,47.13611508,-4,93,3,8, Done, dt, 39.86388492
87.0, elevID,8,  pos,93,  cmd, goto,95
91.0,Elev,2,  arrived at dest, 16, this call is done!, Elevator call,59.41774734,-6,16,3,2, Done, dt, 31.58225266
93.0,Elevator call,92.10943365,-8,49,1,5, got allocated to elevator, 5
93.0,Elev,0,  arrived at dest, -2, this call is done!, Elevator call,80.54056995,-1,-2,3,0, Done, dt, 12.459430049999995
93.0,Elev,8,  arrived at dest, 95, this call is done!, Elevator call,59.88328914,-1,95,3,8, Done, dt, 33.11671086
93.0, elevID,8,  pos,95,  cmd, goto,-4
95.0,Elev,4,  arrived at src, -4, Elevator call,82.93671013,-4,46,2,4
95.0, elevID,4,  pos,-4,  cmd, goto,46
95.0,Elev,6,  arrived at src, -4, Elevator call,81.8361088,-4,71,2,6
95.0, elevID,6,  pos,-4,  cmd, goto,71
96.0,Elevator call,95.13692147,-5,2,1,0, got allocated to elevator, 0
96.0, elevID,0,  pos,-2,  cmd, goto,-5
97.0,Elev,7,  arrived at dest, 78, this call is done!, Elevator call,75.72747458,-3,78,3,7, Done, dt, 21.272525419999994
102.0,Elev,0,  arrived at src, -5, Elevator call,95.13692147,-5,2,2,0
102.0, elevID,0,  pos,-5,  cmd, goto,2
104.0,Elevator call,103.5004013,26,49,1,2, got allocated to elevator, 2
104.0, elevID,2,  pos,16,  cmd, goto,26
109.0,Elev,0,  arrived at dest, 2, this call is done!, Elevator call,95.13692147,-5,2,3,0, Done, dt, 13.863078529999996
110.0,Elev,8,  arrived at src, -4, Elevator call,82.22215324,-4,84,2,8
110.0, elevID,8,  pos,-4,  cmd, goto,84
115.0,Elev,5,  arrived at dest, 60, this call is done!, Elevator call,61.94089619,-3,60,3,5, Done, dt, 53.05910381
115.0, elevID,5,  pos,60,  cmd, goto,61
116.0,Elev,2,  arrived at src, 26, Elevator call,103.5004013,26,49,2,2
116.0, elevID,2,  pos,26,  cmd, goto,49
122.0,Elevator call,121.3434097,-5,-1,1,0, got allocated to elevator, 0
122.0, elevID,0,  pos,2,  cmd, goto,-5
122.0,Elev,4,  arrived at dest, 46, this call is done!, Elevator call,82.93671013,-4,46,3,4, Done, dt, 39.063289870000006
124.0,Elevator call,123.8090976,-8,-7,1,0, got allocated to elevator, 0
126.0,Elev,5,  arrived at dest, 61, this call is done!, Elevator call,65.68076514,-2,61,3,5, Done, dt, 60.319234859999995
126.0, elevID,5,  pos,61,  cmd, goto,-8
126.0,Elev,8,  arrived at dest, 84, this call is done!, Elevator call,82.22215324,-4,84,3,8, Done, dt, 43.77784676
129.0,Elev,0,  arrived at src, -5, Elevator call,121.3434097,-5,-1,2,0
129.0, elevID,0,  pos,-5,  cmd, goto,-8
131.0,Elev,2,  arrived at dest, 49, this call is done!, Elevator call,103.5004013,26,49,3,2, Done, dt, 27.499598700000007
133.0,Elevator call,132.1102171,-2,-3,1,0, got allocated to elevator, 0
133.0,Elevator call,132.774248,-8,11,1,1, got allocated to elevator, 1
133.0, elevID,1,  pos,5,  cmd, goto,-8
134.0,Elevator call,133.0964944,-6,-5,1,0, got allocated to elevator, 0
135.0,Elev,0,  arrived at src, -8, Elevator call,123.8090976,-8,-7,2,0
135.0, elevID,0,  pos,-8,  cmd, goto,-7
140.0,Elevator call,139.3519589,-6,24,1,2, got allocated to elevator, 2
140.0, elevID,2,  pos,49,  cmd, goto,-6
141.0,Elevator call,140.0777448,-7,-9,1,0, got allocated to elevator, 0
141.0,Elev,0,  arrived at dest, -7, this call is done!, Elevator call,123.8090976,-8,-7,3,0, Done, dt, 17.1909024
141.0,Elev,0,  arrived at src, -7, Elevator call,140.0777448,-7,-9,2,0
141.0, elevID,0,  pos,-7,  cmd, goto,-6
142.0,Elev,1,  arrived at src, -8, Elevator call,132.774248,-8,11,2,1
142.0, elevID,1,  pos,-8,  cmd, goto,11
147.0,Elev,0,  arrived at src, -6, Elevator call,133.0964944,-6,-5,2,0
147.0, elevID,0,  pos,-6,  cmd, goto,-5
152.0,Elev,1,  arrived at dest, 11, this call is done!, Elevator call,132.774248,-8,11,3,1, Done, dt, 19.225752
153.0,Elev,0,  arrived at dest, -5, this call is done!, Elevator call,133.0964944,-6,-5,3,0, Done, dt, 19.90350559999999
153.0, elevID,0,  pos,-5,  cmd, goto,-2
155.0,Elev,6,  arrived at dest, 71, this call is done!, Elevator call,81.8361088,-4,71,3,6, Done, dt, 73.1638912
159.0,Elevator call,158.5773179,-2,55,1,5, got allocated to elevator, 5
159.0,Elev,0,  arrived at src, -2, Elevator call,132.1102171,-2,-3,2,0
159.0, elevID,0,  pos,-2,  cmd, goto,-1
159.0,Elev,5,  arrived at src, -8, Elevator call,92.10943365,-8,49,2,5
